transaction_id,user_id,account_id,category_id,amount,transaction_date,transaction_time,description,payment_method,merchant_name,location_city,location_country,reference_number,is_recurring,created_at
7283,1636,2129,14,-7256.21,2025-02-26,19:47:17,Loan Repayment,card,Gikomba Market,Nakuru,Kenya,TX559842,1,2025-02-26
7284,1636,2131,1,3483.03,2025-05-19,20:00:18,Salary,card,Huduma Centre,Thika,Kenya,TX171588,0,2025-05-19
7285,1636,2131,14,-11682.12,2025-08-17,17:25:50,Loan Repayment,bank_transfer,Bolt,Kiambu,Kenya,TX152611,1,2025-08-17
7286,1636,2129,11,-15571.03,2025-03-23,21:13:21,Education,mobile_money,Bolt,Thika,Kenya,TX508307,0,2025-03-23
7287,1636,2130,3,-296.22,2025-02-07,10:54:15,Rent,cash,Equity ATM,Kakamega,Kenya,TX630524,1,2025-02-07
7288,1636,2131,6,-3008.86,2025-10-28,09:23:14,Utilities,cash,Shell Petrol Station,Thika,Kenya,TX913268,1,2025-10-28
7289,1636,2130,7,-15732.71,2025-01-11,06:37:34,Internet,mobile_money,Java House,Naivasha,Kenya,TX950602,1,2025-01-11
7290,1636,2131,4,-810.36,2025-07-28,07:44:13,Groceries,cash,Carrefour,Ruiru,Kenya,TX357834,1,2025-07-28
7291,1636,2131,7,-10408.54,2025-06-23,12:08:37,Internet,bank_transfer,Gikomba Market,Meru,Kenya,TX812668,1,2025-06-23
7292,1636,2131,14,-14780.07,2025-08-16,20:52:01,Loan Repayment,mobile_money,Nairobi Hospital,Nairobi,Kenya,TX126103,1,2025-08-16
7293,1636,2130,5,-15786.15,2025-07-13,09:53:17,Transport,card,Equity ATM,Nairobi,Kenya,TX153353,1,2025-07-13
7294,1636,2130,12,-13277.43,2025-10-30,08:46:55,Airtime & Data,cash,Chicken Inn,Nakuru,Kenya,TX506343,1,2025-10-30
7295,1636,2131,8,-18226.42,2025-02-12,18:15:32,Eating Out,bank_transfer,Nairobi Hospital,Kisumu,Kenya,TX183189,0,2025-02-12
7296,1636,2130,8,-16682.49,2025-12-29,21:51:19,Eating Out,cash,Gikomba Market,Thika,Kenya,TX973820,0,2025-12-29
7297,1636,2131,7,-5951.31,2025-08-08,09:33:09,Internet,bank_transfer,Chicken Inn,Mombasa,Kenya,TX387366,1,2025-08-08
7298,1636,2129,8,-12629.79,2025-09-17,17:56:14,Eating Out,cash,Uber,Kitale,Kenya,TX869668,0,2025-09-17
7299,1636,2131,9,-4303.35,2025-09-14,21:11:26,Entertainment,cash,Shell Petrol Station,Mombasa,Kenya,TX763741,0,2025-09-14
7300,1636,2129,3,-11787.58,2025-04-15,13:36:55,Rent,card,Uber,Thika,Kenya,TX690544,1,2025-04-15
7301,1881,2132,1,85411.36,2025-01-01,12:55:08,Monthly salary,bank_transfer,HR Payroll,Kitale,Kenya,PAY386370,1,2025-01-01
7302,1881,2134,1,90032.97,2025-02-03,19:29:59,Monthly salary,mobile_money,Employer Ltd,Thika,Kenya,PAY970368,1,2025-02-03
7303,1881,2134,1,90172.05,2025-03-04,18:24:00,Monthly salary,mobile_money,HR Payroll,Machakos,Kenya,PAY674678,1,2025-03-04
7304,1881,2134,1,100992.63,2025-04-05,08:57:06,Monthly salary,mobile_money,HR Payroll,Thika,Kenya,PAY561552,1,2025-04-05
7305,1881,2134,1,92721.61,2025-05-04,18:59:23,Monthly salary,mobile_money,HR Payroll,Machakos,Kenya,PAY520343,1,2025-05-04
7306,1881,2133,1,94234.96,2025-06-04,07:35:22,Monthly salary,bank_transfer,Employer Ltd,Nyeri,Kenya,PAY803819,1,2025-06-04
7307,1881,2134,1,102704.92,2025-07-02,19:19:21,Monthly salary,mobile_money,Employer Ltd,Mombasa,Kenya,PAY614862,1,2025-07-02
7308,1881,2133,1,86314.31,2025-08-05,22:31:33,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY590754,1,2025-08-05
7309,1881,2133,1,90799.59,2025-09-03,10:10:00,Monthly salary,mobile_money,Employer Ltd,Kakamega,Kenya,PAY833826,1,2025-09-03
7310,1881,2134,1,91986.44,2025-10-01,19:56:38,Monthly salary,bank_transfer,HR Payroll,Kiambu,Kenya,PAY812442,1,2025-10-01
7311,1881,2132,1,97351.06,2025-11-04,14:02:03,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY420119,1,2025-11-04
7312,1881,2133,1,101428.08,2025-12-04,12:37:02,Monthly salary,bank_transfer,Employer Ltd,Kiambu,Kenya,PAY191981,1,2025-12-04
7313,1881,2132,1,11018.31,2025-04-10,08:34:44,Salary,card,Jumia,Ruiru,Kenya,TX120780,0,2025-04-10
7314,1881,2132,2,5440.34,2025-02-27,22:16:42,Freelance Income,cash,Gikomba Market,Nyeri,Kenya,TX657608,0,2025-02-27
7315,1881,2133,6,-2841.91,2025-09-25,21:20:23,Utilities,cash,KFC,Kisumu,Kenya,TX697177,1,2025-09-25
7316,1881,2133,2,18373.75,2025-06-25,08:17:12,Freelance Income,bank_transfer,Gikomba Market,Thika,Kenya,TX576916,0,2025-06-25
7317,1881,2134,9,-9170.72,2025-04-19,16:04:59,Entertainment,card,M-Pesa Agent,Naivasha,Kenya,TX847235,0,2025-04-19
7318,1881,2132,11,-19113.76,2025-05-04,16:22:25,Education,bank_transfer,Jumia,Kakamega,Kenya,TX313210,0,2025-05-04
7319,1881,2134,12,-14942.08,2025-10-22,17:45:56,Airtime & Data,bank_transfer,Gikomba Market,Mombasa,Kenya,TX586513,1,2025-10-22
7320,1881,2134,9,-18098.37,2025-03-14,16:43:24,Entertainment,mobile_money,Uber,Kiambu,Kenya,TX962170,0,2025-03-14
7321,1881,2134,7,-18698.58,2025-03-08,14:55:27,Internet,cash,KCB ATM,Machakos,Kenya,TX837863,1,2025-03-08
7322,1881,2132,10,-13743.28,2025-04-11,18:51:56,Healthcare,cash,Bolt,Machakos,Kenya,TX650723,0,2025-04-11
7323,1881,2133,14,-3986.54,2025-03-01,21:37:29,Loan Repayment,bank_transfer,Quickmart,Mombasa,Kenya,TX952128,1,2025-03-01
7324,1881,2132,3,-12213.01,2025-12-02,21:52:04,Rent,mobile_money,Java House,Ruiru,Kenya,TX855287,1,2025-12-02
7325,1881,2134,11,-19111.13,2025-03-07,06:12:34,Education,bank_transfer,Shell Petrol Station,Mombasa,Kenya,TX234853,0,2025-03-07
7326,1881,2132,13,-12751.45,2025-07-07,08:36:02,Savings Deposit,cash,Huduma Centre,Kisumu,Kenya,TX966396,1,2025-07-07
7327,1881,2133,14,-3179.99,2025-05-19,19:44:11,Loan Repayment,mobile_money,Huduma Centre,Thika,Kenya,TX545668,1,2025-05-19
7328,1881,2133,4,-19711.14,2025-11-20,13:38:13,Groceries,cash,Quickmart,Nyeri,Kenya,TX263220,1,2025-11-20
7329,1881,2133,4,-4963.53,2025-03-09,18:08:20,Groceries,mobile_money,Gikomba Market,Nairobi,Kenya,TX346433,1,2025-03-09
7330,1881,2132,11,-11986.94,2025-09-11,16:20:54,Education,cash,Carrefour,Kakamega,Kenya,TX386947,0,2025-09-11
7331,1881,2132,1,11008.64,2025-03-14,15:33:19,Salary,cash,Quickmart,Naivasha,Kenya,TX393622,0,2025-03-14
7332,1881,2133,1,12900.08,2025-11-04,12:47:55,Salary,card,M-Pesa Agent,Nairobi,Kenya,TX996499,0,2025-11-04
7333,1881,2134,11,-5446.96,2025-10-17,20:01:08,Education,mobile_money,Chicken Inn,Kiambu,Kenya,TX312034,0,2025-10-17
7334,1881,2132,1,7915.01,2025-11-14,06:29:30,Salary,card,Jumia,Kakamega,Kenya,TX444504,0,2025-11-14
7335,1881,2134,12,-9881.47,2025-05-04,10:48:55,Airtime & Data,card,KCB ATM,Machakos,Kenya,TX471823,1,2025-05-04
7336,1881,2133,5,-2720.02,2025-08-14,18:04:28,Transport,cash,KCB ATM,Nakuru,Kenya,TX453950,1,2025-08-14
7337,1881,2133,5,-18764.67,2025-10-13,09:18:29,Transport,card,Huduma Centre,Machakos,Kenya,TX548780,1,2025-10-13
7338,1881,2132,6,-16013.02,2025-12-16,13:37:13,Utilities,card,Gikomba Market,Kisumu,Kenya,TX585146,1,2025-12-16
7339,1881,2134,1,35646.39,2025-03-13,08:22:03,Salary,mobile_money,TotalEnergies,Eldoret,Kenya,TX970849,0,2025-03-13
7340,1881,2132,11,-9556.49,2025-05-08,07:27:10,Education,cash,M-Pesa Agent,Kisumu,Kenya,TX402012,0,2025-05-08
7341,4920,2136,1,243802.84,2025-01-02,08:53:08,Monthly salary,bank_transfer,Employer Ltd,Naivasha,Kenya,PAY217358,1,2025-01-02
7342,4920,2137,1,250046.5,2025-02-02,20:22:38,Monthly salary,bank_transfer,HR Payroll,Thika,Kenya,PAY584399,1,2025-02-02
7343,4920,2137,1,265713.11,2025-03-03,11:05:50,Monthly salary,bank_transfer,HR Payroll,Kakamega,Kenya,PAY296055,1,2025-03-03
7344,4920,2135,1,222254.05,2025-04-04,16:38:05,Monthly salary,bank_transfer,Employer Ltd,Kitale,Kenya,PAY389518,1,2025-04-04
7345,4920,2136,1,229901.43,2025-05-03,12:25:17,Monthly salary,mobile_money,HR Payroll,Nakuru,Kenya,PAY963724,1,2025-05-03
7346,4920,2135,1,257313.52,2025-06-05,19:37:05,Monthly salary,mobile_money,Employer Ltd,Kisumu,Kenya,PAY823536,1,2025-06-05
7347,4920,2137,1,220972.52,2025-07-01,20:40:09,Monthly salary,bank_transfer,HR Payroll,Machakos,Kenya,PAY852671,1,2025-07-01
7348,4920,2137,1,232322.56,2025-08-02,20:32:03,Monthly salary,mobile_money,HR Payroll,Kakamega,Kenya,PAY605837,1,2025-08-02
7349,4920,2135,1,223370.9,2025-09-02,12:34:48,Monthly salary,mobile_money,Employer Ltd,Nairobi,Kenya,PAY114957,1,2025-09-02
7350,4920,2135,1,249433.09,2025-10-01,19:13:40,Monthly salary,bank_transfer,HR Payroll,Nyeri,Kenya,PAY866387,1,2025-10-01
7351,4920,2136,1,252246.42,2025-11-04,20:56:21,Monthly salary,mobile_money,HR Payroll,Thika,Kenya,PAY678319,1,2025-11-04
7352,4920,2136,1,226519.07,2025-12-02,15:29:41,Monthly salary,bank_transfer,Employer Ltd,Eldoret,Kenya,PAY387538,1,2025-12-02
7353,4920,2136,11,-5883.43,2025-04-21,13:11:45,Education,bank_transfer,KFC,Kakamega,Kenya,TX927276,0,2025-04-21
7354,4920,2137,7,-1488.15,2025-09-28,15:52:49,Internet,cash,Nairobi Hospital,Kitale,Kenya,TX310445,1,2025-09-28
7355,4920,2136,2,39158.67,2025-08-27,16:31:13,Freelance Income,mobile_money,M-Pesa Agent,Thika,Kenya,TX213482,0,2025-08-27
7356,4920,2137,14,-7854.77,2025-09-13,18:36:43,Loan Repayment,cash,Nairobi Hospital,Thika,Kenya,TX927398,1,2025-09-13
7357,4920,2136,1,50665.14,2025-01-22,13:45:14,Salary,cash,Bolt,Kisumu,Kenya,TX697026,0,2025-01-22
7358,4920,2136,12,-2965.5,2025-05-20,22:16:40,Airtime & Data,mobile_money,Shell Petrol Station,Kisumu,Kenya,TX234094,1,2025-05-20
7359,4920,2136,2,90996.27,2025-05-16,16:22:30,Freelance Income,cash,TotalEnergies,Naivasha,Kenya,TX772319,0,2025-05-16
7360,4920,2135,4,-5605.71,2025-09-06,18:26:02,Groceries,cash,Bolt,Machakos,Kenya,TX421792,1,2025-09-06
7361,4920,2135,1,18902.94,2025-04-05,21:02:34,Salary,bank_transfer,Bolt,Kisumu,Kenya,TX719013,0,2025-04-05
7362,4920,2137,3,-4166.26,2025-03-04,06:39:49,Rent,card,Chicken Inn,Kakamega,Kenya,TX299431,1,2025-03-04
7363,4920,2137,3,-14382.72,2025-03-27,17:02:05,Rent,cash,Huduma Centre,Kisumu,Kenya,TX684048,1,2025-03-27
7364,4920,2136,1,69531.7,2025-08-24,19:43:41,Salary,cash,TotalEnergies,Meru,Kenya,TX157079,0,2025-08-24
7365,4920,2137,8,-6022.35,2025-10-03,12:42:42,Eating Out,bank_transfer,Huduma Centre,Naivasha,Kenya,TX820411,0,2025-10-03
7366,4920,2137,1,38911.73,2025-01-26,20:32:09,Salary,bank_transfer,Nairobi Hospital,Machakos,Kenya,TX495612,0,2025-01-26
7367,4920,2137,5,-13748.82,2025-12-19,13:27:59,Transport,mobile_money,Chicken Inn,Nakuru,Kenya,TX643204,1,2025-12-19
7368,4920,2136,9,-524.72,2025-03-23,17:57:46,Entertainment,cash,Java House,Meru,Kenya,TX289548,0,2025-03-23
7369,4920,2136,13,-9639.14,2025-11-21,19:10:36,Savings Deposit,card,Huduma Centre,Machakos,Kenya,TX693038,1,2025-11-21
7370,4920,2135,4,-16329.43,2025-03-15,16:28:47,Groceries,bank_transfer,Jumia,Kakamega,Kenya,TX418945,1,2025-03-15
7371,4920,2137,14,-14607.58,2025-07-31,11:30:03,Loan Repayment,cash,Equity ATM,Kisumu,Kenya,TX301784,1,2025-07-31
7372,4920,2137,11,-17529.72,2025-05-04,14:40:16,Education,bank_transfer,Nairobi Hospital,Machakos,Kenya,TX210472,0,2025-05-04
7373,4920,2135,6,-14924.19,2025-02-21,15:38:46,Utilities,mobile_money,Quickmart,Machakos,Kenya,TX638131,1,2025-02-21
7374,4920,2136,3,-14974.95,2025-09-15,18:48:47,Rent,bank_transfer,Shell Petrol Station,Eldoret,Kenya,TX362752,1,2025-09-15
7375,4920,2137,5,-15967.02,2025-01-10,13:43:59,Transport,cash,Carrefour,Nyeri,Kenya,TX547997,1,2025-01-10
7376,4920,2137,12,-4745.05,2025-06-15,19:51:05,Airtime & Data,cash,Gikomba Market,Nairobi,Kenya,TX991388,1,2025-06-15
7377,4920,2137,9,-10980.37,2025-04-27,13:55:06,Entertainment,mobile_money,Uber,Machakos,Kenya,TX707442,0,2025-04-27
7378,4920,2137,4,-1548.72,2025-05-18,21:26:37,Groceries,card,TotalEnergies,Naivasha,Kenya,TX617823,1,2025-05-18
7379,4920,2137,13,-13534.28,2025-05-07,06:05:49,Savings Deposit,card,Shell Petrol Station,Kiambu,Kenya,TX129153,1,2025-05-07
7380,4920,2135,7,-7467.86,2025-04-21,09:32:48,Internet,mobile_money,Naivas,Kakamega,Kenya,TX260735,1,2025-04-21
7381,4920,2135,10,-1649.28,2025-02-20,17:09:13,Healthcare,card,Jumia,Ruiru,Kenya,TX966092,0,2025-02-20
7382,4920,2136,11,-5963.56,2025-12-18,12:43:04,Education,mobile_money,Shell Petrol Station,Mombasa,Kenya,TX276120,0,2025-12-18
7383,4920,2136,1,63285.17,2025-04-04,13:07:35,Salary,bank_transfer,KCB ATM,Kisumu,Kenya,TX136662,0,2025-04-04
7384,4920,2135,3,-17971.8,2025-11-15,17:38:01,Rent,card,Uber,Kakamega,Kenya,TX910846,1,2025-11-15
7385,4920,2136,8,-11590.84,2025-11-22,16:25:57,Eating Out,mobile_money,Naivas,Kitale,Kenya,TX105980,0,2025-11-22
7386,4920,2137,2,86793.38,2025-12-02,08:29:24,Freelance Income,card,Shell Petrol Station,Eldoret,Kenya,TX991222,0,2025-12-02
7387,4920,2136,9,-17304.59,2025-05-03,14:13:50,Entertainment,bank_transfer,Uber,Thika,Kenya,TX176263,0,2025-05-03
7388,4920,2136,5,-2482.32,2025-09-10,15:27:39,Transport,bank_transfer,Quickmart,Kitale,Kenya,TX823465,1,2025-09-10
7389,4920,2137,8,-10754.17,2025-01-06,10:30:09,Eating Out,card,Quickmart,Ruiru,Kenya,TX366878,0,2025-01-06
7390,4920,2135,1,73939.54,2025-11-16,13:42:46,Salary,mobile_money,TotalEnergies,Eldoret,Kenya,TX757561,0,2025-11-16
7391,4920,2137,10,-4256.93,2025-11-25,09:11:53,Healthcare,mobile_money,Huduma Centre,Kakamega,Kenya,TX814356,0,2025-11-25
7392,4920,2135,1,72129.4,2025-07-11,12:11:16,Salary,card,Bolt,Kakamega,Kenya,TX871780,0,2025-07-11
7393,4920,2136,3,-7346.73,2025-12-31,20:24:10,Rent,mobile_money,Shell Petrol Station,Mombasa,Kenya,TX330941,1,2025-12-31
7394,4920,2135,2,74501.77,2025-08-12,20:36:22,Freelance Income,card,M-Pesa Agent,Kitale,Kenya,TX325554,0,2025-08-12
7395,4920,2135,7,-15197.66,2025-09-10,06:06:47,Internet,bank_transfer,Equity ATM,Nyeri,Kenya,TX216199,1,2025-09-10
7396,4920,2135,13,-14891.01,2025-08-10,20:50:53,Savings Deposit,bank_transfer,Bolt,Meru,Kenya,TX107402,1,2025-08-10
7397,4920,2135,6,-8060.14,2025-02-19,16:12:32,Utilities,cash,Shell Petrol Station,Machakos,Kenya,TX563914,1,2025-02-19
7398,4127,2138,1,65737.63,2025-01-02,11:02:39,Monthly salary,mobile_money,Employer Ltd,Naivasha,Kenya,PAY819081,1,2025-01-02
7399,4127,2139,1,58628.14,2025-02-01,15:43:00,Monthly salary,mobile_money,Employer Ltd,Mombasa,Kenya,PAY737884,1,2025-02-01
7400,4127,2139,1,65732.56,2025-03-01,16:01:28,Monthly salary,mobile_money,HR Payroll,Nairobi,Kenya,PAY653247,1,2025-03-01
7401,4127,2139,1,62277.34,2025-04-02,15:26:59,Monthly salary,mobile_money,HR Payroll,Nairobi,Kenya,PAY343987,1,2025-04-02
7402,4127,2139,1,62307.31,2025-05-04,20:39:31,Monthly salary,bank_transfer,Employer Ltd,Nyeri,Kenya,PAY786870,1,2025-05-04
7403,4127,2138,1,68432.95,2025-06-04,18:17:42,Monthly salary,mobile_money,Employer Ltd,Thika,Kenya,PAY634707,1,2025-06-04
7404,4127,2138,1,60037.78,2025-07-01,08:31:57,Monthly salary,bank_transfer,HR Payroll,Kisumu,Kenya,PAY576643,1,2025-07-01
7405,4127,2139,1,59047.23,2025-08-02,11:36:01,Monthly salary,bank_transfer,Employer Ltd,Kisumu,Kenya,PAY111410,1,2025-08-02
7406,4127,2139,1,57373.38,2025-09-02,08:52:12,Monthly salary,mobile_money,Employer Ltd,Machakos,Kenya,PAY304940,1,2025-09-02
7407,4127,2139,1,62680.29,2025-10-01,07:23:01,Monthly salary,bank_transfer,HR Payroll,Nairobi,Kenya,PAY520719,1,2025-10-01
7408,4127,2139,1,56828.98,2025-11-04,14:54:30,Monthly salary,bank_transfer,Employer Ltd,Naivasha,Kenya,PAY151405,1,2025-11-04
7409,4127,2139,1,59410.07,2025-12-03,20:36:27,Monthly salary,mobile_money,Employer Ltd,Kakamega,Kenya,PAY789295,1,2025-12-03
7410,4127,2138,13,-13272.84,2025-05-11,07:28:47,Savings Deposit,mobile_money,Chicken Inn,Kakamega,Kenya,TX412226,1,2025-05-11
7411,4127,2138,4,-1436.33,2025-10-05,22:07:36,Groceries,mobile_money,Uber,Kiambu,Kenya,TX985539,1,2025-10-05
7412,4127,2139,14,-13965.01,2025-06-21,19:31:50,Loan Repayment,bank_transfer,Equity ATM,Machakos,Kenya,TX174686,1,2025-06-21
7413,4127,2139,3,-2109.38,2025-05-18,18:47:01,Rent,mobile_money,Bolt,Kiambu,Kenya,TX199150,1,2025-05-18
7414,4127,2139,7,-18010.03,2025-06-06,16:04:59,Internet,bank_transfer,Quickmart,Kisumu,Kenya,TX259981,1,2025-06-06
7415,4127,2138,9,-19153.59,2025-01-03,14:45:22,Entertainment,cash,Equity ATM,Nyeri,Kenya,TX270040,0,2025-01-03
7416,4127,2139,8,-3954.01,2025-12-03,10:20:55,Eating Out,card,Quickmart,Meru,Kenya,TX470475,0,2025-12-03
7417,4127,2138,9,-9591.17,2025-05-18,22:36:35,Entertainment,card,KFC,Kitale,Kenya,TX626417,0,2025-05-18
7418,4127,2139,3,-17552.87,2025-08-23,11:39:38,Rent,card,TotalEnergies,Kakamega,Kenya,TX859959,1,2025-08-23
7419,4127,2139,12,-18042.6,2025-08-30,06:10:44,Airtime & Data,mobile_money,Jumia,Meru,Kenya,TX627464,1,2025-08-30
7420,4127,2139,11,-16038.22,2025-08-05,12:45:38,Education,cash,Huduma Centre,Eldoret,Kenya,TX659641,0,2025-08-05
7421,4127,2139,5,-11233.29,2025-03-11,20:15:37,Transport,cash,Huduma Centre,Kiambu,Kenya,TX809922,1,2025-03-11
7422,4127,2139,3,-11150.86,2025-12-30,13:38:04,Rent,bank_transfer,Equity ATM,Machakos,Kenya,TX274086,1,2025-12-30
7423,4127,2138,8,-16642.63,2025-05-08,16:55:14,Eating Out,cash,Naivas,Machakos,Kenya,TX761408,0,2025-05-08
7424,4127,2138,1,8469.48,2025-02-23,19:27:12,Salary,mobile_money,Uber,Eldoret,Kenya,TX824730,0,2025-02-23
7425,4127,2138,2,8678.28,2025-07-11,18:44:12,Freelance Income,cash,Shell Petrol Station,Ruiru,Kenya,TX535790,0,2025-07-11
7426,4127,2138,7,-3802.56,2025-03-29,22:35:26,Internet,card,TotalEnergies,Thika,Kenya,TX581684,1,2025-03-29
7427,4127,2138,5,-16024.41,2025-05-22,14:23:23,Transport,mobile_money,Chicken Inn,Nakuru,Kenya,TX384054,1,2025-05-22
7428,4127,2139,3,-6922.77,2025-02-13,08:06:29,Rent,cash,Chicken Inn,Meru,Kenya,TX448598,1,2025-02-13
7429,4127,2139,11,-1804.86,2025-05-28,11:48:52,Education,cash,Shell Petrol Station,Ruiru,Kenya,TX755842,0,2025-05-28
7430,4127,2139,7,-7468.33,2025-05-02,22:07:57,Internet,card,Uber,Mombasa,Kenya,TX527683,1,2025-05-02
7431,4127,2139,13,-13280.43,2025-09-09,11:57:16,Savings Deposit,cash,Shell Petrol Station,Meru,Kenya,TX725194,1,2025-09-09
7432,2378,2143,1,175168.09,2025-01-04,12:20:13,Monthly salary,mobile_money,HR Payroll,Kiambu,Kenya,PAY776485,1,2025-01-04
7433,2378,2140,1,182162.18,2025-02-01,07:29:20,Monthly salary,bank_transfer,HR Payroll,Thika,Kenya,PAY782533,1,2025-02-01
7434,2378,2140,1,198533.98,2025-03-02,14:30:56,Monthly salary,bank_transfer,Employer Ltd,Nairobi,Kenya,PAY456100,1,2025-03-02
7435,2378,2143,1,199127.29,2025-04-05,11:16:20,Monthly salary,bank_transfer,Employer Ltd,Nairobi,Kenya,PAY859397,1,2025-04-05
7436,2378,2140,1,173923.15,2025-05-04,15:57:15,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY423526,1,2025-05-04
7437,2378,2141,1,196578.97,2025-06-01,14:40:26,Monthly salary,bank_transfer,HR Payroll,Machakos,Kenya,PAY872151,1,2025-06-01
7438,2378,2143,1,172945.56,2025-07-01,18:51:55,Monthly salary,mobile_money,Employer Ltd,Kitale,Kenya,PAY567532,1,2025-07-01
7439,2378,2142,1,191420.05,2025-08-02,08:33:58,Monthly salary,mobile_money,Employer Ltd,Machakos,Kenya,PAY454592,1,2025-08-02
7440,2378,2140,1,184583.71,2025-09-03,20:05:22,Monthly salary,bank_transfer,Employer Ltd,Mombasa,Kenya,PAY272689,1,2025-09-03
7441,2378,2142,1,168747.46,2025-10-02,08:26:02,Monthly salary,bank_transfer,HR Payroll,Kiambu,Kenya,PAY155263,1,2025-10-02
7442,2378,2141,1,202785.33,2025-11-04,11:35:59,Monthly salary,mobile_money,Employer Ltd,Kakamega,Kenya,PAY240157,1,2025-11-04
7443,2378,2140,1,203352.74,2025-12-01,18:56:05,Monthly salary,mobile_money,HR Payroll,Kisumu,Kenya,PAY489992,1,2025-12-01
7444,2378,2143,10,-16325.4,2025-07-22,18:39:38,Healthcare,bank_transfer,M-Pesa Agent,Eldoret,Kenya,TX271889,0,2025-07-22
7445,2378,2140,1,27622.04,2025-11-28,08:18:05,Salary,cash,Bolt,Eldoret,Kenya,TX511310,0,2025-11-28
7446,2378,2140,11,-3557.68,2025-09-01,13:53:31,Education,bank_transfer,Carrefour,Kitale,Kenya,TX471159,0,2025-09-01
7447,2378,2142,3,-14232.02,2025-09-23,16:47:38,Rent,cash,Equity ATM,Thika,Kenya,TX791743,1,2025-09-23
7448,2378,2143,12,-17973.86,2025-08-12,12:57:48,Airtime & Data,card,Jumia,Nairobi,Kenya,TX456530,1,2025-08-12
7449,2378,2142,8,-12096.2,2025-09-02,21:42:52,Eating Out,card,Huduma Centre,Naivasha,Kenya,TX555657,0,2025-09-02
7450,2378,2140,8,-11815.28,2025-06-09,09:02:23,Eating Out,cash,Uber,Thika,Kenya,TX104657,0,2025-06-09
7451,2378,2142,14,-19467.07,2025-04-28,07:15:21,Loan Repayment,bank_transfer,Naivas,Ruiru,Kenya,TX239846,1,2025-04-28
7452,2378,2142,13,-19283.84,2025-10-10,19:39:40,Savings Deposit,bank_transfer,Naivas,Ruiru,Kenya,TX747392,1,2025-10-10
7453,2378,2143,4,-18162.59,2025-07-02,15:43:29,Groceries,bank_transfer,Naivas,Naivasha,Kenya,TX442520,1,2025-07-02
7454,2378,2140,13,-10108.09,2025-03-29,08:03:05,Savings Deposit,card,Huduma Centre,Kisumu,Kenya,TX795505,1,2025-03-29
7455,2378,2141,7,-10622.66,2025-06-09,15:58:06,Internet,card,Gikomba Market,Thika,Kenya,TX710719,1,2025-06-09
7456,2378,2142,1,50902.97,2025-09-14,17:50:38,Salary,cash,Huduma Centre,Thika,Kenya,TX352080,0,2025-09-14
7457,2378,2142,3,-9172.5,2025-05-22,13:30:49,Rent,cash,Quickmart,Ruiru,Kenya,TX568988,1,2025-05-22
7458,2378,2143,11,-4625.48,2025-07-05,16:29:57,Education,cash,KFC,Kitale,Kenya,TX886339,0,2025-07-05
7459,2378,2141,6,-18776.58,2025-02-08,11:10:21,Utilities,cash,Nairobi Hospital,Naivasha,Kenya,TX931635,1,2025-02-08
7460,2378,2140,2,60063.22,2025-12-04,21:51:20,Freelance Income,card,KCB ATM,Meru,Kenya,TX888019,0,2025-12-04
7461,2378,2141,10,-3409.75,2025-05-21,19:20:56,Healthcare,bank_transfer,KCB ATM,Eldoret,Kenya,TX811609,0,2025-05-21
7462,2378,2140,3,-6920.5,2025-01-31,13:42:33,Rent,mobile_money,Equity ATM,Nairobi,Kenya,TX161708,1,2025-01-31
7463,2378,2142,13,-1826.53,2025-02-15,16:36:45,Savings Deposit,card,Chicken Inn,Kisumu,Kenya,TX535002,1,2025-02-15
7464,2378,2142,8,-10958.48,2025-06-13,13:53:44,Eating Out,mobile_money,TotalEnergies,Kakamega,Kenya,TX737819,0,2025-06-13
7465,1418,2147,1,176340.83,2025-01-02,16:10:39,Monthly salary,mobile_money,HR Payroll,Mombasa,Kenya,PAY427462,1,2025-01-02
7466,1418,2145,1,188924.94,2025-02-02,06:17:03,Monthly salary,mobile_money,Employer Ltd,Nairobi,Kenya,PAY517199,1,2025-02-02
7467,1418,2145,1,170169.12,2025-03-04,08:04:33,Monthly salary,mobile_money,HR Payroll,Nakuru,Kenya,PAY570625,1,2025-03-04
7468,1418,2145,1,181627.79,2025-04-04,17:38:57,Monthly salary,bank_transfer,Employer Ltd,Kitale,Kenya,PAY632245,1,2025-04-04
7469,1418,2144,1,173148.3,2025-05-05,08:30:05,Monthly salary,mobile_money,Employer Ltd,Nakuru,Kenya,PAY312160,1,2025-05-05
7470,1418,2145,1,164984.36,2025-06-03,15:18:05,Monthly salary,mobile_money,Employer Ltd,Machakos,Kenya,PAY784396,1,2025-06-03
7471,1418,2147,1,164733.56,2025-07-02,06:40:38,Monthly salary,bank_transfer,Employer Ltd,Nakuru,Kenya,PAY594116,1,2025-07-02
7472,1418,2144,1,189219.56,2025-08-01,07:37:15,Monthly salary,mobile_money,HR Payroll,Kitale,Kenya,PAY858332,1,2025-08-01
7473,1418,2147,1,180810.0,2025-09-04,20:29:15,Monthly salary,mobile_money,HR Payroll,Kiambu,Kenya,PAY578297,1,2025-09-04
7474,1418,2147,1,174027.14,2025-10-03,15:21:39,Monthly salary,bank_transfer,Employer Ltd,Eldoret,Kenya,PAY628759,1,2025-10-03
